Period,Group,Sender,Time,ClientTime,Key,Value
3,0,2,1417720009265067221,1417720009255,__set_period__,"{""period"": 3}"
0,1,2,1417720009266889143,1417720009256,_accumulated_points,-2862
3,0,3,1417720009267099139,1417720009256,__set_period__,"{""period"": 3}"
3,0,2,1417720009267580122,1417720009256,__set_period__,"{""period"": 3}"
0,1,3,1417720009268063694,1417720009257,_accumulated_points,4716
3,0,3,1417720009268545989,1417720009257,__set_period__,"{""period"": 3}"
3,0,1,1417720009268880137,1417720009259,__set_page__,"{""page"": ""Finish""}"
0,1,3,1417720009269354886,1417720009258,_accumulated_points,4716
3,0,1,1417720009269676990,1417720009259,__set_page__,"{""page"": ""Finish""}"
3,0,3,1417720009270126052,1417720009258,__set_period__,"{""period"": 3}"
3,0,1,1417720009280497371,1417720009264,__set_page__,"{""page"": ""Finish""}"
3,0,2,1417720009285310116,1417720009276,__set_page__,"{""page"": ""Finish""}"
3,0,2,1417720009287147015,1417720009279,__set_page__,"{""page"": ""Finish""}"
3,0,3,1417720009292309514,1417720009283,__set_page__,"{""page"": ""Finish""}"
3,0,2,1417720009296112747,1417720009283,__set_page__,"{""page"": ""Finish""}"
3,0,3,1417720009296446861,1417720009284,__set_page__,"{""page"": ""Finish""}"
3,0,3,1417720009297065482,1417720009286,__set_page__,"{""page"": ""Finish""}"
3,0,1,1417720011285123224,1417720011274,__page_loaded__,
3,0,2,1417720011334072503,1417720011326,__page_loaded__,
3,0,3,1417720011383701737,1417720011375,__page_loaded__,
3,1,1,1417720011407389994,1417720011398,_at_barrier,_on_load_3
3,1,4,1417720011407654970,1417720011398,_at_barrier,_on_load_3
3,1,2,1417720011407944927,1417720011398,_at_barrier,_on_load_3
3,1,3,1417720011408212954,1417720011399,_at_barrier,_on_load_3
